SecondLargestPropertyUseTypeGFA,SecondLargestPropertyUseType,GHGEmissionsIntensity(kgCO2e/ft2),OtherFuelUse(kBtu),GHGEmissions(MetricTonsCO2e),SPD Beats,Seattle Police Department Micro Community Policing Plan Areas,GHGEmissionsIntensity,TotalGHGEmissions,City,State,ENERGYSTARScore,LargestPropertyUseType,LargestPropertyUseTypeGFA,ListOfAllPropertyUseTypes,SourceEUI(kBtu/sf),SteamUse(kBtu),Electricity(kWh),NaturalGas(therms),NaturalGas(kBtu),Electricity(kBtu),SourceEUIWN(kBtu/sf),SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SiteEnergyUseWN(kBtu),SiteEnergyUse(kBtu),NumberofFloors,NumberofBuildings,DefaultData,OSEBuildingID,PrimaryPropertyType,PropertyGFABuilding(s),Neighborhood,CouncilDistrictCode,ComplianceStatus,PropertyGFAParking,YearBuilt,PropertyGFATotal,BuildingType,DataYear,zip_codes,Longitude,Latitude,parcelTax_number
10211.0,42.0,2.19,0.0,112.06,30.0,14.0,1.175916245916246,120.07988409011996,1.0,1.0,75.0,21.0,38172.0,313.0,129.6,915977.0,424619.0,5886.0,588563.0,1448859.0,139.4,61.0,69.9,3379678.0,2953338.0,4.0,1.0,0.0,61.0,9.0,48383.0,6.0,7.0,0.0,0.0,1900.0,48383.0,2.0,2015.0,18081.0,-122.3403842,47.60973588,1975700600.0
10043.0,34.0,0.55,0.0,77.8,24.0,14.0,1.175916245916246,120.07988409011996,1.0,1.0,46.0,13.0,83591.0,172.0,201.1,0.0,1589324.0,7530.0,753040.0,5422999.0,213.8,69.7,73.8,6534220.0,6175812.0,20.0,1.0,0.0,62.0,5.0,88591.0,6.0,7.0,0.0,10043.0,1930.0,98634.0,4.0,2015.0,18081.0,-122.33441925,47.61229324,1976700010.0
117668.0,34.0,2.67,0.0,2846.07,24.0,14.0,1.175916245916246,120.07988409011996,1.0,1.0,60.0,13.0,994212.0,177.0,187.3,16229832.0,13200400.0,240884.0,24088353.0,45041634.0,191.6,85.9,89.3,88771488.0,85357952.0,34.0,1.0,0.0,63.0,5.0,847518.0,6.0,7.0,0.0,146694.0,1982.0,994212.0,4.0,2015.0,18081.0,-122.3335344,47.61101988,1976700095.0
13730.0,34.0,1.6,0.0,126.83,30.0,14.0,1.175916245916246,120.07988409011996,1.0,1.0,99.0,13.0,41340.0,173.0,203.3,0.0,894784.0,19874.0,1987378.0,3053131.0,203.3,87.8,87.8,5040382.0,5040382.0,7.0,1.0,1.0,65.0,5.0,71150.0,6.0,7.0,0.0,0.0,1985.0,71150.0,4.0,2015.0,18081.0,-122.3414255,47.60989093,1977200050.0
26450.0,27.0,1.66,0.0,209.92,30.0,5.0,1.175916245916246,120.07988409011996,1.0,1.0,99.0,13.0,88360.0,169.0,65.7,0.0,382671.0,37812.0,3781188.0,1305729.0,75.6,41.4,50.8,6240104.0,5086863.0,7.0,1.0,0.0,66.0,5.0,122810.0,6.0,7.0,0.0,0.0,1908.0,122810.0,4.0,2015.0,18081.0,-122.3408486,47.61155254,1977201035.0
28074.10015345275,50.0,0.95,0.0,120.73,40.0,56.0,1.175916245916246,120.07988409011996,1.0,1.0,86.0,57.0,77079.36204268293,488.0,166.6,0.0,915988.0,18629.0,1862890.0,3125480.0,174.3,70.6,73.1,5160438.0,4988241.0,5.0,1.0,0.0,67.0,5.0,70627.0,10.0,7.0,0.0,42546.0,1959.0,113173.0,4.0,2015.0,18390.0,-122.3441465,47.62037281,1991200730.0
3000.0,41.0,1.17,0.0,191.58,7.0,56.0,1.175916245916246,120.07988409011996,1.0,1.0,83.0,13.0,107547.0,178.0,131.7,0.0,1051118.0,31365.0,3136472.0,3586563.0,133.4,60.8,62.6,6921805.0,6722886.0,7.0,1.0,0.0,68.0,5.0,115718.0,10.0,7.0,0.0,34735.0,2000.0,150453.0,4.0,2015.0,18390.0,-122.3428044,47.6203118,1991200935.0
28300.0,34.0,1.34,0.0,170.01,7.0,56.0,1.175916245916246,120.07988409011996,1.0,1.0,84.0,13.0,88490.0,171.0,147.8,0.0,948984.0,27761.0,2776145.0,3238067.0,150.3,68.0,69.7,6169676.0,6014078.0,6.0,1.0,0.0,69.0,5.0,88100.0,10.0,7.0,0.0,28200.0,1997.0,116300.0,4.0,2015.0,18390.0,-122.3432115,47.62021696,1991200940.0
28074.10015345275,50.0,0.88,0.0,156.59,40.0,50.0,1.175916245916246,120.07988409011996,1.0,1.0,81.0,13.0,155602.0,164.0,108.0,0.0,1338290.0,23490.0,2349046.0,4566435.0,106.8,44.4,44.1,6855303.0,6915293.0,6.0,1.0,0.0,70.0,5.0,118858.0,11.0,7.0,0.0,36744.0,1998.0,155602.0,4.0,2015.0,19575.0,-122.3596901,47.62050588,1992200235.0
28074.10015345275,50.0,2.45,0.0,139.62,6.0,36.0,1.175916245916246,120.07988409011996,1.0,1.0,77.0,14.0,56072.0,181.0,78.7,0.0,161293.0,25566.0,2556597.0,550355.0,98.6,55.4,72.3,4055974.0,3106930.0,3.0,1.0,0.0,73.0,6.0,56072.0,8.0,3.0,0.0,0.0,1911.0,56072.0,4.0,2015.0,18789.0,-122.3080163,47.63445532,2125049015.0
44891.0,34.0,1.29,0.0,169.49,40.0,56.0,1.175916245916246,120.07988409011996,1.0,1.0,94.0,13.0,78051.0,171.0,135.3,0.0,703564.0,28762.0,2876216.0,2400660.0,136.5,67.6,68.0,5306165.0,5276777.0,4.0,1.0,0.0,77.0,5.0,78051.0,11.0,7.0,0.0,44891.0,1999.0,122942.0,4.0,2015.0,18390.0,-122.3445605,47.62498256,2249000170.0
28074.10015345275,50.0,1.38,0.0,85.51,17.0,9.0,1.175916245916246,120.07988409011996,1.0,1.0,65.0,24.0,54984.0,351.0,149.8,0.0,639274.0,13238.0,1323754.0,2181293.0,157.8,63.7,71.3,3921971.0,3504957.0,2.0,1.0,0.0,82.0,26.0,54984.0,2.0,3.0,0.0,0.0,1962.0,54984.0,4.0,2015.0,19578.0,-122.3095441,47.60841187,2254501944.0
0.0,34.0,8.3,0.0,1858.84,50.0,1.0,1.175916245916246,120.07988409011996,1.0,1.0,50.0,50.0,296313.0,458.0,246.4,0.0,3540510.0,334141.0,33414103.0,12080722.0,264.6,153.5,170.9,50629892.0,45494324.0,5.0,1.0,0.0,84.0,25.0,217603.0,18.0,1.0,0.0,0.0,1922.0,217603.0,4.0,2015.0,19581.0,-122.378518,47.55837362,2324039001.0
28074.10015345275,50.0,6.18,0.0,602.0,32.0,6.0,1.175916245916246,120.07988409011996,1.0,1.0,1.0,50.0,93397.0,481.0,313.8,0.0,1699219.0,105740.0,10574028.0,5797976.0,320.7,175.3,180.8,16886622.0,16371764.0,2.0,1.0,0.0,85.0,25.0,93397.0,14.0,5.0,0.0,0.0,1970.0,93397.0,4.0,2015.0,19582.0,-122.3562998,47.72389349,2426039059.0
20732.0,34.0,0.73,0.0,74.04,10.0,56.0,1.175916245916246,120.07988409011996,1.0,1.0,68.0,13.0,63371.0,171.0,164.1,0.0,872126.0,10034.0,1003439.0,2975816.0,164.0,62.8,63.8,4045411.0,3979132.0,6.0,1.0,0.0,86.0,5.0,63371.0,10.0,7.0,0.0,20732.0,2008.0,84103.0,4.0,2015.0,18390.0,-122.3320457,47.61990903,2467400430.0
28074.10015345275,50.0,0.9853393393393395,7142.301201201201,110.0941021021021,51.0,54.0,1.175916245916246,120.07988409011996,1.0,1.0,67.9063420380915,14.0,53352.0,181.0,133.51030312604016,262507.6440601434,1052457.9900618668,13112.22738269215,1311222.5995278184,3591058.2928308197,138.35680154655205,54.18234067003343,57.308522392820144,5240110.20067307,5210177.443557182,2.0,1.0,1.0,87.0,6.0,53352.0,18.0,1.0,0.0,0.0,1948.0,53352.0,7.0,2015.0,17920.0,-122.3782222,47.50935392,2518400005.0
28074.10015345275,50.0,2.92,0.0,563.78,12.0,8.0,1.175916245916246,120.07988409011996,1.0,1.0,48.0,19.0,179014.0,209.0,221.6,0.0,2784469.0,93682.0,9368159.0,9501003.0,224.0,105.4,110.9,19858448.0,18868768.0,3.0,1.0,0.0,89.0,10.0,179014.0,8.0,3.0,0.0,0.0,1965.0,179014.0,4.0,2015.0,19578.0,-122.3213373,47.61249662,1978201270.0
28074.10015345275,50.0,3.18,0.0,255.64,12.0,19.0,1.175916245916246,120.07988409011996,1.0,1.0,24.0,13.0,76631.0,164.0,175.0,0.0,815936.0,44480.0,4447953.0,2784090.0,173.4,94.4,93.9,7192445.0,7231928.0,7.0,1.0,1.0,95.0,5.0,76631.0,8.0,3.0,0.0,0.0,1908.0,76631.0,4.0,2015.0,18379.0,-122.3268374,47.60895788,1979200270.0
20868.0,34.0,2.13,0.0,444.42,12.0,19.0,1.175916245916246,120.07988409011996,1.0,1.0,67.9063420380915,19.0,40174.0,52.0,509.3,4816083.0,3055277.0,0.0,0.0,10425038.0,502.9,201.5,203.8,15416397.0,15240688.0,6.0,1.0,0.0,96.0,12.0,169107.0,8.0,3.0,0.0,18493.0,1983.0,187600.0,4.0,2015.0,18379.0,-122.3266192,47.60831445,1979200290.0
28074.10015345275,50.0,0.65,0.0,39.69,10.0,56.0,1.175916245916246,120.07988409011996,1.0,1.0,95.0,48.0,72072.0,478.0,26.6,0.0,110291.0,6979.0,697867.0,376328.0,31.5,14.9,19.2,1383366.0,1074180.0,2.0,1.0,0.0,98.0,21.0,58320.0,10.0,7.0,0.0,0.0,1929.0,58320.0,4.0,2015.0,18390.0,-122.33805,47.622375,1983200230.0
150726.0,34.0,0.24,0.0,131.03,10.0,56.0,1.175916245916246,120.07988409011996,1.0,1.0,96.0,24.0,261826.0,382.0,139.3,0.0,3654943.0,8302.0,830194.0,12471183.0,139.8,46.3,46.7,13429220.0,13300859.0,5.0,1.0,0.0,100.0,8.0,316306.0,10.0,7.0,0.0,0.0,2010.0,316306.0,4.0,2015.0,18390.0,-122.33589247,47.62428336,1983200325.0
51537.0,34.0,1.64,0.0,509.18,10.0,56.0,1.175916245916246,120.07988409011996,1.0,1.0,40.0,13.0,235788.0,171.0,178.1,0.0,3117920.0,81908.0,8190794.0,10638785.0,186.6,79.9,85.3,20123722.0,18829136.0,7.0,1.0,0.0,102.0,5.0,238097.0,10.0,3.0,0.0,44766.0,1990.0,282863.0,4.0,2015.0,18390.0,-122.333131,47.6263594,1984200065.0
28074.10015345275,50.0,5.42,6464408.0,760.51,40.0,50.0,1.175916245916246,120.07988409011996,1.0,1.0,67.9063420380915,25.0,368000.0,416.0,167.7,8560000.0,4194724.0,0.0,0.0,14312992.0,167.7,79.7,78.7,28974828.0,29337400.0,1.0,1.0,0.0,103.0,15.0,129000.0,11.0,7.0,0.0,0.0,1962.0,129000.0,5.0,2015.0,18390.0,-122.3534322,47.62124083,1985200003.0
28074.10015345275,50.0,1.18,177849.0,123.28,40.0,50.0,1.175916245916246,120.07988409011996,1.0,1.0,67.9063420380915,25.0,65000.0,416.0,201.2,1270000.0,1061505.0,0.0,0.0,3622005.0,216.1,78.0,85.9,5580583.0,5069854.0,1.0,1.0,0.0,104.0,15.0,91213.0,11.0,7.0,0.0,0.0,1962.0,91213.0,5.0,2015.0,18390.0,-122.3534322,47.62124083,1985200003.0
28074.10015345275,50.0,2.19,8269669.0,900.81,40.0,50.0,1.175916245916246,120.07988409011996,1.0,1.0,67.9063420380915,25.0,278500.0,416.0,166.8,10951000.0,2334143.0,0.0,0.0,7964427.0,167.7,97.6,96.5,26880068.0,27185096.0,5.0,1.0,0.0,106.0,15.0,396085.0,11.0,7.0,0.0,0.0,1938.0,396085.0,5.0,2015.0,18390.0,-122.3502752,47.62189039,1985200305.0
310699.0,34.0,0.86,0.0,636.96,10.0,56.0,1.175916245916246,120.07988409011996,1.0,1.0,89.0,24.0,598801.0,380.0,184.6,0.0,10033800.0,74995.0,7499452.0,34236747.0,184.3,66.8,66.7,41683652.0,41734776.0,12.0,1.0,0.0,107.0,8.0,571329.0,10.0,7.0,0.0,0.0,2010.0,571329.0,4.0,2015.0,18390.0,-122.33592466,47.62099765,1986200410.0
28074.10015345275,50.0,1.84,337952.0,96.39,40.0,50.0,1.175916245916246,120.07988409011996,1.0,1.0,67.9063420380915,25.0,52000.0,416.0,102.4,1145000.0,336891.0,0.0,0.0,1149520.0,101.3,50.6,49.4,2568666.0,2632472.0,2.0,1.0,0.0,110.0,15.0,49680.0,11.0,7.0,0.0,0.0,1962.0,49680.0,5.0,2015.0,18390.0,-122.35193,47.62393635,1988200440.0
28074.10015345275,50.0,0.04,0.0,6.45,40.0,50.0,1.175916245916246,120.07988409011996,1.0,1.0,67.9063420380915,25.0,108000.0,416.0,26.9,0.0,271096.0,0.0,0.0,925018.0,26.9,8.6,8.6,924980.0,924980.0,1.0,1.0,0.0,111.0,15.0,60696.0,11.0,7.0,0.0,0.0,1928.0,60696.0,5.0,2015.0,18390.0,-122.3499699,47.62388082,1988200700.0
28074.10015345275,50.0,1.29,2944419.0,398.51,40.0,50.0,1.175916245916246,120.07988409011996,1.0,1.0,67.9063420380915,25.0,296000.0,416.0,174.1,3900000.0,4098221.0,0.0,0.0,13983710.0,179.7,70.4,70.4,20845160.0,20828130.0,2.0,1.0,0.0,112.0,15.0,262048.0,11.0,7.0,0.0,0.0,1928.0,262048.0,5.0,2015.0,18390.0,-122.3499699,47.62388082,1988200700.0
5181.0,7.0,0.17,0.0,30.19,40.0,50.0,1.175916245916246,120.07988409011996,1.0,1.0,67.9063420380915,24.0,45900.0,45.0,244.4,0.0,1269041.0,0.0,0.0,4330148.0,244.4,77.8,77.8,4329966.0,4329966.0,2.0,1.0,0.0,113.0,26.0,63888.0,11.0,7.0,0.0,2352.0,1986.0,66240.0,4.0,2015.0,18390.0,-122.3483417,47.623925,1988200705.0
185014.0,34.0,0.56,0.0,634.03,40.0,56.0,1.175916245916246,120.07988409011996,1.0,1.0,93.0,24.0,729584.0,380.0,133.3,0.0,8347549.0,81994.0,8199352.0,28483019.0,133.0,49.9,52.8,38835684.0,36681188.0,6.0,1.0,0.0,114.0,8.0,616891.0,11.0,7.0,0.0,303707.0,2010.0,920598.0,4.0,2015.0,18390.0,-122.344706,47.62334946,1988201155.0
21454.0,34.0,0.44,0.0,45.83,40.0,50.0,1.175916245916246,120.07988409011996,1.0,1.0,72.0,24.0,48546.0,380.0,183.3,0.0,823375.0,4942.0,494199.0,2809470.0,189.4,64.8,66.8,3402840.0,3303553.0,4.0,1.0,0.0,115.0,26.0,50283.0,11.0,7.0,0.0,25930.0,1970.0,76213.0,4.0,2015.0,19575.0,-122.3584269,47.62038448,1989200850.0
36934.0,34.0,1.07,0.0,138.68,40.0,50.0,1.175916245916246,120.07988409011996,1.0,1.0,52.0,13.0,59976.0,171.0,186.9,0.0,826582.0,22410.0,2240976.0,2820414.0,196.8,84.4,87.5,5249742.0,5061274.0,6.0,1.0,0.0,116.0,5.0,80804.0,11.0,7.0,0.0,36934.0,2002.0,117738.0,4.0,2015.0,19575.0,-122.3571048,47.62294488,1989201125.0
0.0,47.0,3.74,0.0,196.34,38.0,60.0,1.175916245916246,120.07988409011996,1.0,1.0,51.0,13.0,50017.0,180.0,207.1,0.0,632081.0,34138.0,3413811.0,2156751.0,210.0,111.4,114.3,5717357.0,5570472.0,4.0,1.0,0.0,117.0,5.0,50017.0,13.0,4.0,0.0,0.0,1962.0,50017.0,4.0,2015.0,18383.0,-122.3175345,47.65774638,1142001871.0
28074.10015345275,50.0,0.25,0.0,25.2,13.0,48.0,1.175916245916246,120.07988409011996,1.0,1.0,85.0,14.0,74768.0,181.0,70.9,0.0,466509.0,2656.0,265600.0,1591795.0,76.9,24.9,26.9,2001478.0,1857329.0,3.0,1.0,0.0,118.0,6.0,74468.0,4.0,1.0,0.0,0.0,1999.0,74468.0,7.0,2015.0,18385.0,-122.3579283,47.56261299,1324039116.0
28074.10015345275,50.0,0.86,0.0,63.95,6.0,35.0,1.175916245916246,120.07988409011996,1.0,1.0,43.0,14.0,67743.0,181.0,74.7,0.0,370839.0,10380.0,1037984.0,1265357.0,78.6,34.0,35.2,2385958.0,2303288.0,3.0,1.0,0.0,119.0,6.0,67743.0,8.0,3.0,0.0,0.0,1923.0,67743.0,4.0,2015.0,18789.0,-122.3081985,47.6262348,1336800825.0
28074.10015345275,50.0,1.15,0.0,229.98,6.0,35.0,1.175916245916246,120.07988409011996,1.0,1.0,100.0,14.0,194104.0,181.0,51.2,0.0,526163.0,40946.0,4094613.0,1795343.0,61.5,30.3,38.8,7540875.0,5889882.0,6.0,1.0,0.0,120.0,6.0,194104.0,8.0,3.0,0.0,0.0,1908.0,194104.0,4.0,2015.0,18789.0,-122.304164,47.62595722,1338800660.0
35752.0,34.0,0.12,0.0,30.95,42.0,38.0,1.175916245916246,120.07988409011996,1.0,1.0,71.0,24.0,63681.0,388.0,218.9,0.0,1301006.0,0.0,0.0,4439217.0,228.8,69.7,72.9,4640342.0,4439034.0,3.0,1.0,0.0,121.0,26.0,63681.0,17.0,3.0,0.0,35752.0,2003.0,99433.0,4.0,2015.0,17919.0,-122.3012707,47.58406769,1498303116.0
28074.10015345275,50.0,0.1,0.0,14.99,42.0,38.0,1.175916245916246,120.07988409011996,1.0,1.0,71.0,14.0,60725.0,181.0,111.2,0.0,630164.0,0.0,0.0,2150209.0,127.9,35.4,40.7,2473493.0,2150120.0,2.0,1.0,1.0,122.0,6.0,58933.0,17.0,2.0,0.0,0.0,1991.0,58933.0,7.0,2015.0,17919.0,-122.2906221,47.57334571,1524049002.0
28074.10015345275,50.0,1.55,0.0,211.49,41.0,42.0,1.175916245916246,120.07988409011996,1.0,1.0,65.0,14.0,132060.0,181.0,81.3,0.0,630571.0,36997.0,3699700.0,2151598.0,97.8,44.7,57.4,7508759.0,5851209.0,1.0,1.0,1.0,125.0,6.0,130862.0,9.0,2.0,0.0,0.0,1957.0,130862.0,7.0,2015.0,18388.0,-122.3112112,47.56301254,1624049214.0
28074.10015345275,50.0,0.15,0.0,15.1,43.0,11.0,1.175916245916246,120.07988409011996,1.0,1.0,94.0,14.0,59955.0,181.0,76.3,0.0,417359.0,973.0,97300.0,1424088.0,84.9,25.4,28.6,1711759.0,1521329.0,3.0,1.0,1.0,127.0,6.0,59955.0,17.0,2.0,0.0,0.0,1989.0,59955.0,7.0,2015.0,18800.0,-122.2764003,47.55446464,1704900242.0
28074.10015345275,50.0,0.98,0.0,97.38,39.0,50.0,1.175916245916246,120.07988409011996,1.0,1.0,84.0,14.0,93218.0,181.0,66.6,0.0,417995.0,16464.0,1646400.0,1426258.0,73.9,33.0,39.9,3718511.0,3072599.0,2.0,1.0,1.0,130.0,6.0,93218.0,11.0,7.0,0.0,0.0,1964.0,93218.0,7.0,2015.0,19575.0,-122.3589452,47.6367344,1794501220.0
28074.10015345275,50.0,0.3,0.0,44.92,47.0,53.0,1.175916245916246,120.07988409011996,1.0,1.0,67.9063420380915,25.0,49000.0,416.0,412.9,0.0,1888411.0,0.0,0.0,6443526.0,407.6,131.5,129.8,6361099.0,6443260.0,4.0,1.0,0.0,131.0,15.0,56521.0,13.0,4.0,0.0,0.0,1941.0,56521.0,4.0,2015.0,18792.0,-122.315342,47.6753048,1797500625.0
0.0,34.0,0.63,0.0,139.24,47.0,53.0,1.175916245916246,120.07988409011996,1.0,1.0,67.9063420380915,25.0,119146.0,441.0,76.5,0.0,620828.0,23437.0,2343703.0,2118354.0,76.7,37.4,38.8,4625346.0,4461969.0,2.0,1.0,0.0,132.0,15.0,206934.0,13.0,4.0,0.0,0.0,1929.0,206934.0,4.0,2015.0,18792.0,-122.3161909,47.6756688,1797500715.0
0.0,34.0,2.58,0.0,138.87,33.0,6.0,1.175916245916246,120.07988409011996,1.0,1.0,86.0,13.0,51390.0,171.0,137.5,0.0,421687.0,24259.0,2425903.0,1438855.0,137.5,75.2,75.2,3864699.0,3864699.0,4.0,1.0,0.0,136.0,5.0,51390.0,14.0,5.0,0.0,0.0,2001.0,51390.0,4.0,2015.0,19582.0,-122.3462382,47.73127184,1926049012.0
28074.10015345275,50.0,0.92,0.0,127.52,32.0,6.0,1.175916245916246,120.07988409011996,1.0,1.0,88.0,14.0,131909.0,181.0,59.4,0.0,518910.0,21687.0,2168700.0,1770594.0,62.8,29.9,33.1,4362064.0,3939221.0,2.0,1.0,1.0,137.0,6.0,131013.0,14.0,5.0,0.0,0.0,1963.0,131013.0,7.0,2015.0,19582.0,-122.3539331,47.72465187,1926049025.0
28074.10015345275,50.0,1.47,0.0,377.09,33.0,46.0,1.175916245916246,120.07988409011996,1.0,1.0,95.0,14.0,245587.0,181.0,77.4,0.0,1128223.0,65948.0,6594800.0,3849657.0,85.7,42.5,49.3,12104908.0,10444297.0,1.0,1.0,1.0,138.0,6.0,245587.0,14.0,5.0,0.0,0.0,1959.0,245587.0,7.0,2015.0,19582.0,-122.3375948,47.72595704,1926049321.0
28074.10015345275,50.0,1.16,0.0,88.4,33.0,46.0,1.175916245916246,120.07988409011996,1.0,1.0,75.0,13.0,70609.0,164.0,104.7,0.0,551264.0,14177.0,1417657.0,1880991.0,106.0,46.7,47.1,3326526.0,3298570.0,3.0,1.0,1.0,139.0,5.0,69138.0,14.0,5.0,0.0,0.0,2002.0,69138.0,4.0,2015.0,19582.0,-122.3410974,47.72527664,1926049434.0
28074.10015345275,50.0,0.08,0.0,14.17,2.0,20.0,1.175916245916246,120.07988409011996,1.0,1.0,75.0,14.0,66588.0,181.0,95.9,0.0,595860.0,0.0,0.0,2033159.0,106.3,30.5,33.9,2255184.0,2033074.0,3.0,1.0,1.0,140.0,6.0,66588.0,10.0,6.0,0.0,0.0,1991.0,66588.0,7.0,2015.0,18377.0,-122.3490987,47.65474724,1931301145.0
19051.0,34.0,0.68,0.0,150.23,19.0,14.0,1.175916245916246,120.07988409011996,1.0,1.0,97.0,13.0,190980.0,171.0,89.9,0.0,1385577.0,22081.0,2208135.0,4727785.0,89.9,36.3,36.3,6935723.0,6935723.0,5.0,1.0,0.0,144.0,5.0,190980.0,6.0,7.0,0.0,0.0,1904.0,190980.0,4.0,2015.0,18379.0,-122.33677673,47.60477066,1974600035.0
28074.10015345275,50.0,1.03,0.0,338.23,24.0,14.0,1.175916245916246,120.07988409011996,1.0,1.0,67.9063420380915,27.0,189750.0,421.0,197.8,3123280.0,3109429.0,4366.0,436649.0,10609812.0,190.3,74.7,74.9,14212631.0,14169301.0,6.0,1.0,0.0,145.0,15.0,284100.0,6.0,7.0,0.0,0.0,1998.0,284100.0,5.0,2015.0,18081.0,-122.3369663,47.60810553,1974700025.0
148865.0,34.0,6.08,0.0,1874.42,1.0,4.0,1.175916245916246,120.07988409011996,1.0,1.0,28.0,12.0,302661.0,163.0,442.9,0.0,9469708.0,310519.0,31051872.0,32311985.0,450.1,209.4,221.3,66980332.0,63362516.0,5.0,1.0,0.0,147.0,4.0,285333.0,0.0,6.0,0.0,0.0,1954.0,285333.0,4.0,2015.0,18386.0,-122.37961578,47.66742706,2767703875.0
28074.10015345275,50.0,0.08,0.0,11.24,2.0,4.0,1.175916245916246,120.07988409011996,1.0,1.0,91.0,14.0,57904.0,181.0,88.4,0.0,472733.0,0.0,0.0,1613032.0,100.4,28.1,32.0,1832205.0,1612965.0,2.0,1.0,1.0,148.0,6.0,55513.0,0.0,6.0,0.0,0.0,1991.0,55513.0,7.0,2015.0,18386.0,-122.3622592,47.67031559,2768000375.0
29219.0,24.0,3.1,0.0,220.94,22.0,27.0,1.175916245916246,120.07988409011996,1.0,1.0,67.9063420380915,25.0,42755.0,352.0,361.9,0.0,2116762.0,32120.0,3211996.0,7222692.0,363.1,145.0,153.3,11034854.0,10434387.0,4.0,1.0,0.0,163.0,15.0,61156.0,6.0,2.0,0.0,0.0,2006.0,61156.0,5.0,2015.0,18379.0,-122.32771508,47.60158047,5247801465.0
28074.10015345275,50.0,0.5,0.0,42.99,22.0,27.0,1.175916245916246,120.07988409011996,1.0,1.0,67.9063420380915,22.0,58000.0,318.0,90.2,0.0,427532.0,6179.0,617890.0,1458801.0,92.5,35.8,38.0,2206050.0,2076630.0,4.0,1.0,0.0,167.0,15.0,72820.0,6.0,2.0,0.0,0.0,1910.0,72820.0,4.0,2015.0,18379.0,-122.3228283,47.59809588,5247802715.0
32692.0,34.0,1.17,0.0,208.03,40.0,50.0,1.175916245916246,120.07988409011996,1.0,1.0,75.0,13.0,113702.0,171.0,152.8,0.0,1294179.0,33373.0,3337341.0,4415922.0,152.8,68.2,68.2,7753080.0,7753080.0,4.0,1.0,0.0,168.0,5.0,148022.0,11.0,7.0,0.0,14200.0,1996.0,162222.0,4.0,2015.0,18390.0,-122.347197,47.62557152,5458300285.0
28074.10015345275,50.0,0.54,0.0,181.93,42.0,38.0,1.175916245916246,120.07988409011996,1.0,1.0,92.0,14.0,289588.0,181.0,75.9,0.0,1795580.0,26213.0,2621300.0,6126773.0,85.2,30.2,36.0,10429328.0,8747819.0,4.0,1.0,1.0,169.0,6.0,289588.0,17.0,2.0,0.0,0.0,1990.0,289588.0,7.0,2015.0,17919.0,-122.2928463,47.57604857,5700000455.0
28074.10015345275,50.0,0.83,0.0,60.35,11.0,8.0,1.175916245916246,120.07988409011996,1.0,1.0,67.9063420380915,3.0,64820.0,29.0,104.7,0.0,546277.0,8917.0,891682.0,1863973.0,111.4,42.5,48.8,3165935.0,2755578.0,3.0,1.0,0.0,170.0,0.0,63330.0,8.0,3.0,0.0,0.0,1915.0,63330.0,4.0,2015.0,19578.0,-122.3217405,47.61496242,6003000470.0
28074.10015345275,50.0,1.66,0.0,839.79,13.0,45.0,1.175916245916246,120.07988409011996,1.0,1.0,67.9063420380915,3.0,483000.0,29.0,189.1,0.0,7293375.0,125458.0,12545788.0,24886028.0,201.9,77.5,86.6,41809228.0,37430780.0,2.0,1.0,0.0,172.0,0.0,441071.0,4.0,1.0,0.0,0.0,1970.0,441071.0,0.0,2015.0,18385.0,-122.3500523,47.54550494,6171900005.0
4944.0,7.0,1.71,0.0,224.13,48.0,55.0,1.175916245916246,120.07988409011996,1.0,1.0,67.9063420380915,24.0,92300.0,58.0,472.7,0.0,4054793.0,24040.0,2404032.0,13835528.0,462.9,167.0,166.5,16187105.0,16238985.0,2.0,1.0,0.0,173.0,26.0,96300.0,13.0,4.0,0.0,0.0,2002.0,96300.0,4.0,2015.0,18792.0,-122.2641702,47.67843749,6418100005.0
28074.10015345275,50.0,2.95,0.0,211.33,22.0,27.0,1.175916245916246,120.07988409011996,1.0,1.0,67.9063420380915,44.0,68359.0,471.0,192.5,0.0,876497.0,35865.0,3586522.0,2990732.0,209.6,96.2,112.6,7693941.0,6577130.0,1.0,1.0,0.0,174.0,15.0,67356.0,9.0,2.0,0.0,0.0,1950.0,67356.0,5.0,2015.0,19584.0,-122.3218127,47.59455098,6834700175.0
28074.10015345275,50.0,1.31,0.0,366.61,17.0,9.0,1.175916245916246,120.07988409011996,1.0,1.0,62.0,14.0,254523.0,181.0,119.5,0.0,2262468.0,58895.0,5889500.0,7719861.0,129.7,53.5,63.1,16067596.0,13609040.0,3.0,1.0,1.0,175.0,6.0,254523.0,2.0,3.0,0.0,0.0,2008.0,254523.0,7.0,2015.0,19578.0,-122.3018326,47.60502046,6840701230.0
28074.10015345275,50.0,0.59,0.0,53.45,46.0,52.0,1.175916245916246,120.07988409011996,1.0,1.0,92.0,14.0,78804.0,181.0,76.6,0.0,486240.0,7886.0,788600.0,1659120.0,80.8,31.1,35.1,2763750.0,2447651.0,3.0,1.0,1.0,176.0,6.0,78804.0,17.0,2.0,0.0,0.0,2001.0,78804.0,7.0,2015.0,18800.0,-122.2588187,47.51466446,7129302300.0
